id,organization_id,accessibility,admin_emails,alternate_name,description,email,languages,latitude,longitude,name,transportation,virtual,website
472,228,,,,"No description",info@jamestowntribe.org,,48.089819,-123.113083,"Jamestown S'Klallam Tribe - Jamestown Family Health Clinic","Located on N 5th Ave between Old Olympic Highway and E Hendrickson Rd behind the Olympic Medical Center campus.",FALSE,
473,228,,,,"No description",info@jamestowntribe.org,,48.0254542,-122.9962656,"Jamestown S'Klallam Tribe","On Highway 101 at Blyn turn north onto Blyn Crossing and turn right on Old Blyn Highway.  Follow to Tribal Center.",FALSE,
474,229,,,,"No description",,,48.0828831,-122.815801,"East Jefferson Fire Rescue - Administration Office","Follow Highway 20 and turn east onto Seton Rd.",FALSE,
475,229,,,,"No description",,,48.011521,-122.7706663,"East Jefferson Fire Rescue - Station 1-1","Located center of Rhody Dr and Highway 19.",FALSE,
476,229,,,,"No description",,,48.1028017,-122.8279172,"East Jefferson Fire Rescue - Station 1-5","Located by the county landfill.  From Highway 20 turn west onto S. Jacob Miller Rd. past fire station turn left to transfer station and left onto Critter Lane.",FALSE,
477,229,,,,"No description",,,48.11619,-122.764323,"East Jefferson Fire Rescue - Station 1-6","Located on the corner of Harrison and Lawrence Streets.",FALSE,
478,230,,,,"No description",,,47.6930092,-122.7246022,"Boys & Girls Club Admiral Boorda Center Unit","On Naval Base Bangor follow Trigger Ave and turn west onto Thresher Ave.  Next turn right onto Greenfish Dr.",FALSE,
479,230,,,,"No description",,,47.5890683,-122.695801,"Boys and Girls Club - Navy Youth Programs","From Highway 3 turn east onto Austin Dr.  Turn right onto Wencker Way.",FALSE,
480,231,,,,"No description",,,47.5817776,-122.6265138,"Peninsula Community Health Services - Wheaton Way Clinic","From Warren Ave cross the Warren Ave bridge and turn right onto Callahan Dr, then right onto Wheaton Way.  Located on the ground floor of the Doctors Clinic building near Harrison Hospital.",FALSE,
481,231,,,,"No description",,,47.5677372,-122.6291876,"Peninsula Community Health Services - Bremerton","Located on 6th Street between Park and Pacific Avenues.",FALSE,
482,231,,,,"No description",,,47.5220973,-122.6539718,"Peninsula Community Health Services - Port Orchard","Take the Tremont Exit from Highway 16, head east 1/8th mile.  Take a right on South Kitsap Blvd.",FALSE,
483,231,,,,"No description",,,47.5660668,-122.632487,"Peninsula Community Health Services - Administration","Located on the corner of 4th and Warren.",FALSE,
484,231,,,,"No description",,,47.744072,-122.640843,"Peninsula Community Health Services - Poulsbo","In Poulsbo near Highway 305.",FALSE,
485,232,,,,"No description",healfam@olypen.com,,48.1111713,-123.4123748,"Healthy Families","Located at the corner of E Front St and S Jones St.",FALSE,
486,233,,,,"No description",custserv@jeffersontransit.com,,48.1030223,-122.7951555,"Jefferson Transit","Located on W Sims Way at the corner of Hancock St.",FALSE,
487,234,,,,"No description",,,47.585464,-122.6289211,"St. Paul's Episcopal Church","From Warren Ave turn right onto Callahan Dr.  Located in the large brown church around the corner.",FALSE,
488,235,,,,"No description",,,48.109023,-123.404867,"USDA Rural Development","Located on E Front St between Penn and Alder Streets near Washington's Best.",FALSE,
489,236,,,,"No description",,,48.112464,-123.4219968,"Veterans Service Center","From Highway 101 (E Front St or E 1st St) turn south onto S Francis St.  Located near the corner of S Francis and E 2nd Streets.",FALSE,
490,237,,,,"No description",,,47.6620296,-122.6868286,"Boy Scouts of America - Orca District","From Highways 3 and 303 take the Kitsap Mall exit.  Turn left onto NW Randall Way.  Turn left at Macy's Furniture Gallery onto Myhre Pl NW.  Turn right into Seattle Lighting Plaza.  Located near Amish Touch.",FALSE,
491,238,,,,"No description",,,48.123685,-122.770864,"Boy Scouts of America - Mt Olympus District","Locations vary, visit website for details.",FALSE,
492,239,,,,"No description",,,47.5335162,-122.6371904,"Givens Senior Center","From Tremont St turn north onto Sidney Ave.  From Bay St turn south onto Sidney Ave.",FALSE,
493,240,,,,"No description",,,47.5583205,-122.6779757,"Department of Social and Health Services - Kitsap","The office is located kitty-corner from the Washington State Patrol",FALSE,
494,241,,,,"No description",,,48.1203332,-123.4367054,"Department of Social and Health Services - Port Angeles","Located at W 1st St and Oak St.",FALSE,
495,241,,,,"No description",,,47.9466694,-124.391688,"Department of Social and Health Services - Forks","Located on the corner of Bogachiel Way and N 5th Ave, across from Forks Community Hospital.",FALSE,
496,242,,,,"No description",,,48.1067813,-122.7906383,"Department of Social and Health Services - Administration","The office is located across the street from the Port Townsend Hospital.",FALSE,
497,243,,,,"No description",,,47.5665071,-122.6331986,"Catholic Community Services - Housing and Essential Needs","Location is in the basement of the white church on the corner of 5th and Warren.",FALSE,
498,243,,,,"No description",,,,,"Catholic Community Services - Kitsap - Benedict House","Location is confidential, address will be provided during intake.",FALSE,
499,243,,,,"No description",,,47.5663401,-122.6265504,"Catholic Community Services - Max Hale Center","Red brick building is located on the corner of 5th and Pacific across form Washington Mutual Bank Building and kiddy corner of the Admiral Theater.",FALSE,
500,243,,,,"No description",,,47.5655971,-122.6294023,"Catholic Community Services - Kitsap Family Center","Located in the same side of the building as the United Way between Park Ave and Pacific Ave.  Offices are on 2nd floor at Suite 202-A",FALSE,
501,244,,,,"No description",sheriff@co.clallam.wa.us,,48.1143639,-123.4320721,"Clallam County DUI Victim's Panel","Meets in the Port Angeles City Hall in the City Council Chambers.",FALSE,
502,245,,,,"No description",,,47.946017,-124.392484,"Clallam County Public Hospital District #1 - Forks Community Hospital","Forks Community Hospital is located along Bogachiel Way at the corner of 5th Ave.",FALSE,
503,245,,,,"No description",,,48.2529926,-124.2616586,"Clallam County Public Hospital District #1 - Clallam Bay Clinic",,FALSE,
504,245,,,,"No description",,,47.9471456,-124.3936335,"Clallam County Public Hospital District #1 - Bogachiel Medical Clinic","From S Forks Ave (Highway 101) turn west onto Bogachiel Way (B St SW).  At the Hospital turn right onto Founders Way.",FALSE,
505,245,,,,"No description",,,47.944373,-124.3906,"Clallam County Public Hospital District #1 - Harrison Health Partners Family Medical Center","From S Forks Ave (Highway 101) turn west onto G St.",FALSE,
506,246,,,,"No description",,,48.0715163,-123.1024002,"Assured Hospice - Sequim","Located on the corner of E Washington and Lee Chatfield Ave, across fro QFC Supermarket.",FALSE,
507,246,,,,"No description",,,47.9461264,-124.3916774,"Assured Hospice - Forks","Located on 5th Ave across from the Forks Community Hospital.",FALSE,
508,247,,,,"No description",kweaver@peninsulapha.org,,47.9471441,-124.3934016,"Peninsula Housing Authority - West End Office",,FALSE,
509,247,,,,"No description",info@peninsulapha.org,,48.13722,-122.781662,"Peninsula Housing Authority - Port Townsend","Located near Fort Worden State Park and the Jefferson County Fair Grounds.  From 49th St turn left onto Kuhn St.",FALSE,
510,247,,,,"No description",info@peninsulapha.org,,48.1027672,-123.4294898,"Peninsula Housing Authority","From E Park Ave turn north onto S Eunice St, or from E Lauridsen Blvd turn south onto Eunice St.  Next turn east onto Whidby St, then right onto S Francis.",FALSE,
511,248,,,,"No description",,,48.1102371,-123.4606838,"Clallam Transit System","Take 101 or 8th St to the Tumwater Truck Route, turn onto Lauridsen.",FALSE,
512,249,,,,"No description",,,47.6069711,-122.6255473,"Easter Seals - Bremerton","Located in the Riddell Plaza Business Center on Riddell Rd near the back entrance to Fred Meyer.",FALSE,
513,250,,,,"No description",,,47.8044825,-122.5403265,"North Kitsap Fire & Rescue",,FALSE,
514,251,,,,"No description",,,48.1101171,-123.432629,"Planned Parenthood of the Great Northwest - Clallam","Located on E 8th Street between S Peabody and S Vine Streets.",FALSE,
515,251,,,,"No description",,,48.086706,-123.1137294,"Planned Parenthood of the Great Northwest - Clallam - Sequim","Located in the corner of W Hendrickson and N 5th Ave.",FALSE,
516,252,,,,"No description",fstep@olypen.com,,48.1146894,-123.4374511,"First Steps Family Support Center","Located at the corner of E 6th and S Peabody Streets.",FALSE,
517,252,,,,"No description",,,48.084018,-123.114555,"First Step Family Support Center - St. Luke's Episcopal Church","From W Fir St turn north onto 5th Ave.",FALSE,
518,253,,,,"No description",,,47.532556,-122.6235524,"Goodwill - Port Orchard","Off Route 16, take Tremont exit In Port Orchard, Tremont becomes Bethel Rd.; at roundabout, turn right on Mile Hill Dr. Located in the same shopping center as A&W.",FALSE,
519,253,,,,"No description",,,47.6048368,-122.6311413,"Goodwill - Bremerton","Located on Wheaton Way/Highway 303 across from K-Mart.",FALSE,
520,253,,,,"No description",,,47.656713,-122.6830242,"Goodwill - Silverdale","Take exit to Silverdale on WA-3 W.  Turn right at Kitsap Mall Blvd NW, continue up Ridgetop Blvd.  Turn left at Mickelberry Rd on left opposite Costco.",FALSE,
521,254,,,,"No description",bthane@oesd.wednet.edu,,47.5658184,-122.6691225,"Washington State Department of Early Learning - Bremerton","From Kitsap Way turn onto National Ave.  Located in the Olympic Educational Service DIstrict 114 near the top of the hill next to West Sound Tech.",FALSE,
522,254,,,,"No description",bthane@oesd.wednet.edu,,47.5658184,-122.6691225,"Olympic Educational Service District 114","From Kitsap Way turn onto National Ave.  Located near the top of the hill next to West Sound Tech.",FALSE,
523,255,,,,"No description",e.d@hohtribe-nsn.org,,47.7411351,-124.412689,"Hoh Indian Tribe","From Highway 101 turn west onto Lower Hoh Rd.",FALSE,
524,256,,,,"No description",hrc@hollyridge.org,,47.587716,-122.71844,"Holly Ridge Center","Take Chico Way to Northlake Way NW, then follow to the end of NW Taylor Rd.",FALSE,
525,257,,,,"No description",lgressley@cablespeed.com,,48.1033582,-122.8012775,"Jefferson County Council of the Blind","Meets at the Highway 20 Roadhouse between the roundabouts on Sims Way.",FALSE,
526,258,,,,"No description",altaleecrawford@gmail.com,,48.0325363,-122.7725515,"Jefferson County Literacy Council","Utilizes the Jefferson County Library at the intersection of Ness Corner Rd and Cedar Ave.",FALSE,
527,259,,,,"No description",kitsapride@kitsaptransit.org,,47.5637083,-122.6253429,"Kitsap Transit","Located inside the Bremerton Transportation Center.",FALSE,
528,260,,,,"No description",info@ivcbainbridge.org,,47.6273861,-122.5173134,"Island Volunteer Caregivers","Call for more information.",FALSE,
529,261,,,,"No description",sue.hay@wsu.edu,,48.1183967,-122.7515544,"Jefferson County 4-H","Downtown Port Townsend at the very end of town. In Port Hudson Marina look for the Cupola House, with the WSU Flag on top.",FALSE,
530,262,,,,"No description",gneal@co.kitsap.wa.us,,47.5403732,-122.6362492,"Kitsap County Commission on Children and Youth","No physical location.",FALSE,
531,263,,,,"No description",medelape@co.kitsap.wa.us,,47.5403732,-122.6362492,"Kitsap Youth Mentoring Consortium","No physical location.",FALSE,
532,263,,,,"No description",,,47.239554,-122.4642393,"Kitsap Youth Mentoring Consortium - Juvenile Rehabilitation Administration","From Highway 16 exit north onto Sprague Ave.  Turn left onto S 19th St.  Turn left onto S Trafton St.",FALSE,
533,263,,,,"No description",medelape@co.kitsap.wa.us,,47.521756,-122.6642601,"Kitsap Youth Mentoring Consortium - Kitsap County Juvenile Department","From Highway 16 take the Tremont/SW Clifton Exit.  Turn west onto SW Old CLifton Rd.  Take the next left onto the Juvenile Rehabilitation Center.",FALSE,
534,264,,,,"No description",,,48.1016379,-123.5204327,"Lower Elwha Klallam Tribe - Dental Clinic","Located along Olympic Highway 101.",FALSE,
535,264,,,,"No description",,,48.1169073,-123.4275632,"Lower Elwha Klallam Tribe - Heritage Center","Located on the corner of East 1st and North Peabody Streets.",FALSE,
536,264,,,,"No description",,,48.1377842,-123.5436346,"Lower Elwha Klallam Tribe - Housing Authority","From Lower Elwha Rd Turn south on Full Moon Trail, follow to Kwitsen Dr.",FALSE,
537,264,,,,"No description",,,48.1128969,-123.417718,"Lower Elwha Klallam Tribe - Klallam Counseling Services","Located on the corner of E 1st St and S Chambers St across from Taco Time and Angeles Furniture.",FALSE,
538,264,,,,"No description",,,48.139535,-123.547365,"Lower Elwha Klallam Tribe - Child Care","From Port Angeles follow Lower Elwha Rd west, turn south on Stratton Rd.",FALSE,
539,264,,,,"No description",,,48.1016379,-123.5204327,"Lower Elwha Klallam Tribe - Health Clinic","Located on Olympic Highway 101 near S Dry Creek Rd.",FALSE,
540,264,,,,"No description",,,48.1440352,-123.5486715,"Lower Elwha Klallam Tribe","From Port Angeles follow Lower Elwha Rd west.  Tribal center located just west of the intersection of Lower Elwha Rd and Stratton Rd.",FALSE,
541,264,,,,"No description",,,48.1379226,-123.5468294,"Lower Elwha Klallam Tribe - Head Start","From Port Angeles follow Lower Elwha Rd west, turn south on Stratton Rd.",FALSE,
542,265,,,,"No description",pfoa@olypen.com,,48.0839611,-123.200411,"Peninsula Friends of Animals","Located on Highway 101 between Sequim and Port Angeles.  Shelter is between Shore and Barr roads.",FALSE,
543,266,,,,"No description",,,,,"Olympic Mountain Pet Pals","Call for more information.",FALSE,
